time,syst-avail,syst-comm,syst-crt,syst-swap,syst-si,syst-so,syst-p,syst-t,syst-tr,syst-tb,syst-cpu-us,syst-cpu-sy,syst-cpu-id,syst-cpu-st,syst-cpu-gu,syst-cgro-lim,syst-cgro-slim,syst-cgro-usg,syst-cgro-kusg,proc-virt,proc-rss-all,proc-rss-anon,proc-rss-file,proc-rss-shm,proc-swdo,proc-chea-usd,proc-chea-free,proc-cpu-us,proc-cpu-sy,proc-io-of,proc-io-rd,proc-io-wr,proc-thr,jvm-heap-comm,jvm-heap-used,jvm-meta-comm,jvm-meta-used,jvm-meta-csc,jvm-meta-csu,jvm-meta-gctr,jvm-code,jvm-jthr-num,jvm-jthr-nd,jvm-jthr-cr,jvm-cldg-num,jvm-cldg-anon,jvm-cls-num,jvm-cls-ld,jvm-cls-uld,
"2022-07-19 16:16:31","58477612","11993448","34","740584","0","0","532","1179","21","0","67","15","10","0","0","","","18415404","667784","10006492","4358008","4326988","31020","0","0","","","70","15","25","118","0","65","2097152","1044206","14592","14068","2048","1876","24128","9920","39","26","0","57","52","2919","0","0",
"2022-07-19 16:16:32","58465264","11993448","34","740584","0","0","532","1179","23","0","68","14","10","0","0","","","18427708","667812","10006492","4369616","4338596","31020","0","0","","","70","15","25","118","0","65","2097152","1052479","14592","14068","2048","1876","24128","9920","39","26","0","57","52","2919","0","0",
"2022-07-19 16:16:33","58463232","11993448","34","740584","0","0","532","1179","23","0","66","15","10","0","0","","","18428340","667800","10006492","4370672","4339652","31020","0","0","","","69","16","25","118","0","65","2097152","1035676","14592","14068","2048","1876","24128","9920","39","26","0","57","52","2919","0","0",
"2022-07-19 16:16:34","58451120","11993432","34","740584","0","0","532","1178","20","0","52","9","34","0","0","","","18438536","667800","10006492","4382680","4351660","31020","0","0","","","54","9","25","118","0","64","2097152","206746","14592","14068","2048","1876","24128","9920","38","26","26","57","52","2919","0","0",
"2022-07-19 16:16:35","58437332","11993432","34","740584","0","0","532","1178","21","0","67","14","10","0","0","","","18455564","667844","10006492","4397692","4366672","31020","0","0","","","70","15","25","118","0","64","2097152","215784","14592","14068","2048","1876","24128","9920","38","26","0","57","52","2919","0","0",
"2022-07-19 16:16:36","58433300","11993432","34","740584","0","0","532","1174","23","0","70","13","10","0","0","","","18459908","667736","10006492","4402164","4371144","31020","0","0","","","72","14","25","118","0","64","2097152","299324","14592","14068","2048","1876","24128","9920","38","26","0","57","52","2919","0","0",
"2022-07-19 16:16:37","58408856","11993432","34","740584","0","0","532","1174","22","0","67","14","10","0","0","","","18483240","668632","10072028","4423780","4392760","31020","0","0","","","71","14","25","118","0","64","2097152","291738","14592","14068","2048","1876","24128","9920","38","26","0","57","52","2919","0","0",
"2022-07-19 16:16:38","58408816","11993000","34","740584","0","0","532","1172","3","0","58","12","23","0","0","","","18481652","667120","10072028","4426008","4394988","31020","0","0","","","61","13","25","118","0","37","2097152","5529","14592","14068","2048","1876","24128","9920","11","1","1","57","52","2919","0","0",
"2022-07-19 16:16:39","58406044","11993400","34","740584","0","0","532","1172","23","0","68","14","10","0","0","","","18483748","667724","10072028","4426008","4394988","31020","0","0","","","70","14","25","118","0","62","2097152","56037","14592","14068","2048","1876","24128","9920","36","26","25","57","52","2919","0","0",
"2022-07-19 16:16:40","58405792","11993400","34","740584","0","0","532","1172","28","0","68","15","10","0","0","","","18484612","668780","10072028","4426008","4394988","31020","0","0","","","70","15","25","118","0","62","2097152","163643","14592","14068","2048","1876","24128","9920","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:41","58405804","11993400","34","740584","0","0","532","1172","19","0","67","14","11","0","0","","","18484140","667736","10072028","4426532","4395512","31020","0","0","","","69","15","25","118","0","62","2097152","358288","14592","14068","2048","1876","24128","9920","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:42","58393956","11993000","34","740584","0","0","532","1172","3","0","58","12","23","0","0","","","18495812","667128","10072028","4440188","4409168","31020","0","0","","","62","12","25","118","0","37","2097152","5531","14592","14068","2048","1876","24128","9920","11","1","1","57","52","2919","0","0",
"2022-07-19 16:16:43","58392948","11993400","34","740584","0","0","532","1172","17","0","65","15","10","0","0","","","18497284","668176","10072028","4440188","4409168","31020","0","0","","","69","16","25","118","0","62","2097152","8424","14592","14068","2048","1876","24128","9920","36","26","25","57","52","2919","0","0",
"2022-07-19 16:16:44","58392492","11993400","34","740584","0","0","532","1172","22","0","67","15","10","0","0","","","18496932","667768","10072028","4440188","4409168","31020","0","0","","","69","15","25","118","0","62","2097152","134633","14592","14068","2048","1876","24128","9920","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:45","58392492","11993448","34","740584","0","0","532","1174","22","0","67","14","10","0","0","","","18496328","667820","10072028","4440188","4409168","31020","0","0","","","70","15","25","118","0","62","2097152","145300","14592","14068","2048","1876","24128","9920","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:46","58392492","11993112","34","740584","0","0","532","1152","5","0","60","13","20","0","0","","","18495464","667308","10072028","4440188","4409168","31020","0","0","","","61","14","25","118","0","41","2097152","59872","14592","14068","2048","1876","24128","9920","15","5","0","57","52","2919","0","0",
"2022-07-19 16:16:47","58392224","11993448","34","740584","0","0","532","1174","21","0","62","14","16","0","0","","","18496404","667740","10072028","4440188","4409168","31020","0","0","","","65","14","25","118","0","62","2097152","1124539","14592","14068","2048","1876","24128","9920","36","26","26","57","52","2919","0","0",
"2022-07-19 16:16:48","58389680","11993448","34","740584","0","0","532","1174","21","0","64","14","13","0","0","","","18499044","667836","10072028","4442284","4411264","31020","0","0","","","67","15","25","118","0","62","2097152","1091352","14592","14068","2048","1876","24128","9920","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:49","58375568","11993448","34","740584","0","0","532","1175","25","0","68","15","10","0","0","","","18517224","667884","10072028","4458496","4427476","31020","0","0","","","70","15","25","118","0","62","2097152","1220971","14592","14068","2048","1876","24128","9920","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:50","58357256","11993224","34","740584","0","0","532","1161","11","0","65","13","14","0","0","","","18532144","667588","10072028","4474964","4443944","31020","0","0","","","67","14","25","118","0","48","2097152","1184955","14592","14068","2048","1876","24128","9920","22","12","0","57","52","2919","0","0",
"2022-07-19 16:16:51","58356752","12025780","34","740584","0","0","532","1184","23","0","62","12","20","0","0","","","18532456","668144","10072028","4476424","4445404","31020","0","0","","","63","12","25","118","0","65","2097152","953837","14592","14095","2048","1876","24128","9984","39","26","29","57","52","2919","0","0",
"2022-07-19 16:16:52","58356704","12025780","34","740584","0","0","532","1184","21","0","67","14","10","0","0","","","18532696","668164","10072028","4476424","4445404","31020","0","0","","","70","14","25","118","0","65","2097152","1042703","14592","14095","2048","1876","24128","9984","39","26","0","57","52","2919","0","0",
"2022-07-19 16:16:53","58356776","12025780","34","740584","0","0","532","1184","21","0","64","14","13","0","0","","","18532296","668136","10072028","4476424","4445404","31020","0","0","","","67","15","25","118","0","65","2097152","997735","14592","14095","2048","1876","24128","9984","39","26","0","57","52","2919","0","0",
"2022-07-19 16:16:54","58354764","12025700","34","740584","0","0","532","1179","19","0","67","14","10","0","0","","","18535828","668052","10072028","4479724","4448704","31020","0","0","","","70","15","25","118","0","60","2097152","1073603","14592","14095","2048","1876","24128","9984","34","21","0","57","52","2919","0","0",
"2022-07-19 16:16:55","58349416","12025828","34","740584","0","0","532","1186","23","0","57","11","26","0","0","","","18537716","668116","10072028","4481348","4450328","31020","0","0","","","59","11","25","121","0","64","2097152","548025","14592","14096","2048","1876","24128","10048","38","26","26","57","52","2919","0","0",
"2022-07-19 16:16:56","58344036","12025796","34","740584","0","0","532","1184","22","0","67","14","11","0","0","","","18544444","668188","10072028","4487168","4456148","31020","0","0","","","70","14","25","120","0","62","2097152","692492","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:57","58328920","12025796","34","740584","0","0","532","1184","20","0","67","14","10","0","0","","","18562884","668204","10072028","4503744","4472724","31020","0","0","","","70","15","25","118","0","62","2097152","816482","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:16:58","58326664","12025716","34","740584","0","0","532","1179","20","0","65","15","12","0","0","","","18562508","668092","10072028","4504324","4473304","31020","0","0","","","68","16","25","118","0","57","2097152","891324","14592","14096","2048","1876","24128","10048","31","21","0","57","52","2919","0","0",
"2022-07-19 16:16:59","58324144","12025796","34","740584","0","0","532","1184","21","0","60","12","21","0","0","","","18563628","668120","10072028","4506460","4475440","31020","0","0","","","62","12","25","118","0","62","2097152","616637","14592","14096","2048","1876","24128","10048","36","26","26","57","52","2919","0","0",
"2022-07-19 16:17:00","58320612","12025796","34","740584","0","0","532","1184","24","0","66","15","11","0","0","","","18562792","668208","10072028","4506460","4475440","31020","0","0","","","69","15","25","118","0","62","2097152","714514","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
"2022-07-19 16:17:01","58319864","12025796","34","740584","0","0","532","1184","21","0","69","14","10","0","0","","","18562236","668172","10072028","4506460","4475440","31020","0","0","","","71","14","25","118","0","62","2097152","767337","14592","14096","2048","1876","24128","10048","36","26","0","57","52","2919","0","0",
